studentID,topic,attempts,timeTaken,PreviousScoreAverage,correct
25,Topic_7,3,64.34480547314637,0.63,0
25,Topic_4,3,71.39884114571207,0.72,1
25,Topic_1,1,59.93995287247224,0.64,0
25,Topic_6,2,67.62912559850163,0.65,0
25,Topic_7,3,34.19083511255487,0.64,1
25,Topic_5,3,51.50233507152792,0.64,1
25,Topic_1,3,45.1116657935418,0.75,1
25,Topic_1,3,45.38817230675448,0.75,1
25,Topic_3,1,38.497110415672566,0.63,1
25,Topic_4,1,42.9423183629616,0.7,0
25,Topic_4,3,61.52528093170947,0.76,1
25,Topic_3,1,51.64606788472557,0.74,1
25,Topic_9,3,59.701895469475325,0.78,0
25,Topic_2,3,43.52641684730496,0.79,1
25,Topic_9,3,85.49153974513064,0.79,0
25,Topic_2,1,70.22043489862958,0.77,0
25,Topic_7,1,67.09557423240322,0.8,1
25,Topic_3,2,61.957734195061434,0.76,0
25,Topic_1,2,89.22513967184719,0.91,1
25,Topic_8,1,59.2847529713816,0.85,1
25,Topic_7,1,60.261831978789836,0.82,1
25,Topic_9,3,89.13284419040656,0.8,0
25,Topic_2,3,66.06319297915998,0.95,1
25,Topic_1,1,69.07026145424403,0.91,1
25,Topic_8,1,59.99165556367747,0.91,1
25,Topic_8,3,85.77610608972692,0.83,1
25,Topic_1,3,31.55366435910491,0.97,1
25,Topic_1,1,74.91671063263361,1.01,1
25,Topic_3,2,54.681644569544844,1.12,1
25,Topic_0,3,45.45744741231016,1.0,1
26,Topic_1,2,79.58440142352013,0.26,1
26,Topic_5,2,50.74753684316593,0.31,0
26,Topic_0,3,14.31106753377582,0.35,0
26,Topic_7,3,39.63723690237097,0.39,0
26,Topic_8,1,57.27545303554387,0.37,0
26,Topic_9,3,67.66989966243533,0.38,0
26,Topic_3,3,65.3833463992028,0.35,1
26,Topic_6,3,72.70323155827371,0.43,1
26,Topic_0,1,65.14850697600113,0.43,0
26,Topic_1,2,59.15798575560623,0.44,1
26,Topic_6,3,57.60652077011923,0.4,0
26,Topic_0,2,26.72478359923378,0.47,0
26,Topic_0,3,75.6796714515594,0.41,1
26,Topic_1,3,54.38201610919075,0.46,1
26,Topic_4,2,65.5621077831253,0.44,0
26,Topic_1,3,70.43795758640678,0.48,1
26,Topic_0,1,67.98616974064547,0.49,0
26,Topic_5,1,77.68422598855001,0.6,0
26,Topic_9,2,71.71706213748242,0.5,0
26,Topic_6,2,52.53641252536179,0.53,1
26,Topic_1,1,68.48660549508095,0.56,1
26,Topic_8,2,51.10012665555099,0.48,0
26,Topic_4,3,65.11557765761322,0.64,1
26,Topic_3,3,87.74043212079572,0.61,0
26,Topic_5,1,69.97125407929602,0.63,1
26,Topic_7,1,47.92860980071892,0.63,1
26,Topic_8,1,47.718538391834684,0.65,1
26,Topic_3,2,79.25725289780343,0.66,0
26,Topic_3,2,51.696382394918075,0.7,1
26,Topic_4,1,66.7485034411409,0.66,1
26,Topic_9,1,58.96046955943331,0.72,1
26,Topic_9,3,47.731079854685895,0.68,1
26,Topic_7,1,62.00223042112769,0.74,1
26,Topic_2,3,51.33118834750934,0.71,1
26,Topic_4,1,53.120420458483736,0.75,1
26,Topic_4,3,79.13965943648537,0.68,0
26,Topic_9,1,55.62718033623756,0.79,0
26,Topic_7,1,48.85837733206936,0.8,1
26,Topic_6,1,37.506126737127246,0.74,0
26,Topic_1,3,75.86721271231194,0.81,1
26,Topic_7,1,46.3078362105523,0.76,1
26,Topic_3,1,26.663388381145133,0.91,1
26,Topic_4,2,41.081822222215365,0.85,1
26,Topic_9,3,41.42155216447999,0.78,1
26,Topic_9,2,46.81255476568003,0.92,1
26,Topic_8,3,50.436186868860545,0.92,1
26,Topic_4,1,64.80552846439113,0.82,1
26,Topic_9,1,51.03498475117714,0.96,1
26,Topic_5,1,58.8105501370733,0.9,1
26,Topic_5,2,72.77215856333548,0.97,1
27,Topic_3,1,73.09236526508452,0.58,0
27,Topic_0,1,54.15424664709894,0.55,0
27,Topic_3,3,70.4884587108021,0.6,0
27,Topic_8,2,72.28205663605894,0.68,1
27,Topic_5,1,85.9627731880496,0.65,1
27,Topic_4,1,69.31852428860992,0.77,0
27,Topic_6,1,51.05382888046681,0.7,0
27,Topic_7,2,48.759634658658335,0.72,1
27,Topic_7,3,67.12235617484438,0.61,1
27,Topic_1,1,54.91973513852104,0.75,1
27,Topic_1,2,73.1328541076792,0.8,1
27,Topic_2,2,49.012084742590915,0.78,1
27,Topic_9,1,53.10514841590505,0.74,1
27,Topic_9,3,63.37180354098238,0.76,0
27,Topic_9,1,80.18071871441582,0.82,1
27,Topic_0,1,73.17221903007797,0.82,1
27,Topic_7,2,65.0328933843707,0.84,1
27,Topic_9,2,54.822529418253055,0.89,1
27,Topic_0,2,66.27695788670691,0.82,1
27,Topic_3,3,56.01567267329193,0.94,1
27,Topic_4,2,64.93963717874243,0.91,1
27,Topic_0,1,38.73233892434715,0.92,1
27,Topic_4,3,53.195454186124756,1.02,1
27,Topic_7,1,59.38735548725877,0.95,1
27,Topic_4,1,61.95490112617442,0.92,1
27,Topic_6,3,65.79573980772092,1.01,1
27,Topic_0,2,55.68415539080929,0.99,1
27,Topic_5,1,59.89314581687495,1.01,1
27,Topic_7,2,70.59582600453335,0.98,1
27,Topic_3,2,69.55987024534609,1.08,1
27,Topic_9,2,49.43086898718298,0.96,1
27,Topic_4,3,60.683458217128475,1.03,1
27,Topic_3,2,58.47204734852954,1.05,1
27,Topic_9,3,40.19714646251261,0.99,1
27,Topic_1,1,55.14780867185059,0.94,1
27,Topic_0,3,55.147361706245455,1.0,1
27,Topic_2,3,69.78459227415345,0.92,1
27,Topic_6,3,67.02364947107301,1.0,1
27,Topic_1,1,60.32538083289426,0.95,1
27,Topic_9,2,73.46315355455692,1.06,1
27,Topic_3,3,53.89339546868753,1.01,1
27,Topic_1,2,58.7592746415526,1.01,1
27,Topic_7,2,64.39338853732073,1.0,1
27,Topic_6,3,52.74019325578682,1.01,1
27,Topic_4,1,63.7665989850228,1.04,1
27,Topic_2,2,68.66045287659992,0.99,1
27,Topic_7,2,78.14923887838067,1.06,1
27,Topic_2,2,67.35119442377244,1.03,1
27,Topic_8,3,53.051412946161975,1.04,1
27,Topic_8,3,30.343935391344658,1.05,1
28,Topic_8,3,55.89748527300053,0.5,1
28,Topic_9,1,75.81803645039125,0.64,0
28,Topic_8,2,68.62591151325661,0.57,1
28,Topic_2,1,69.94172829031442,0.57,1
28,Topic_7,1,67.101111235687,0.59,1
28,Topic_0,3,62.92207372740952,0.65,1
28,Topic_0,1,50.23345654478894,0.66,1
28,Topic_7,3,46.48717640350225,0.69,1
28,Topic_6,2,66.02683118681574,0.64,0
28,Topic_7,1,71.55961838469567,0.67,0
28,Topic_1,3,53.89672133243438,0.71,1
28,Topic_6,2,61.65248023041812,0.69,1
28,Topic_6,1,52.66862433930845,0.69,0
28,Topic_6,2,78.5137172314121,0.7,1
28,Topic_1,2,33.25167778074304,0.71,1
28,Topic_1,1,63.98193989243591,0.73,1
28,Topic_0,3,39.28489038820503,0.63,0
28,Topic_2,3,71.73944739474777,0.81,0
28,Topic_7,2,51.54078205332856,0.75,0
28,Topic_5,1,77.50177489804811,0.8,0
28,Topic_7,2,63.232605347761634,0.69,0
28,Topic_7,2,57.446126298061415,0.8,1
28,Topic_9,2,63.964024074684545,0.74,1
28,Topic_2,3,56.09249115890501,0.93,1
28,Topic_9,3,87.50226865765472,0.83,1
28,Topic_4,1,65.64765207255931,0.75,1
28,Topic_9,1,59.70208428288149,0.92,1
28,Topic_3,1,53.70847871012174,0.81,1
28,Topic_0,1,95.68513520103139,0.86,1
28,Topic_8,2,73.0078959287841,0.85,1
28,Topic_2,1,47.12983667050828,0.87,1
28,Topic_3,1,55.05239135087477,0.86,1
28,Topic_3,2,77.353705360446,0.91,1
28,Topic_4,3,72.96955775854441,0.97,0
28,Topic_6,3,42.20495359335219,0.92,1
28,Topic_4,3,46.9604318818869,0.95,1
28,Topic_9,3,82.3470394735703,1.04,1
28,Topic_8,1,73.8197707325723,0.92,1
28,Topic_9,2,61.1354241000764,1.04,1
28,Topic_7,2,74.54072680423494,0.98,1
28,Topic_7,2,81.05302997931265,1.01,1
28,Topic_1,3,65.89445628926741,1.0,1
28,Topic_4,1,54.41262180194779,1.06,1
28,Topic_8,1,95.15481079218938,1.1,1
28,Topic_4,1,60.901502908596015,0.97,1
28,Topic_8,2,66.23326112211346,1.03,1
28,Topic_1,2,64.87032872452626,1.02,1
28,Topic_1,1,39.26546086294857,1.01,1
28,Topic_1,1,52.168026449700115,1.15,1
28,Topic_7,3,80.40173850270469,0.91,1
29,Topic_4,2,53.010570950598535,0.84,0
29,Topic_5,2,49.77929647395639,0.7,1
29,Topic_5,2,60.803109459232516,0.71,1
29,Topic_8,2,44.804557325657434,0.59,0
29,Topic_7,1,44.01016329691606,0.73,1
29,Topic_2,3,62.27314812648704,0.62,1
29,Topic_9,3,65.7142925354012,0.7,1
29,Topic_4,3,53.023958264046364,0.79,1
29,Topic_1,3,52.226210417081965,0.81,1
29,Topic_7,3,60.006269456672136,0.75,1
29,Topic_7,3,66.31445290691106,0.82,1
29,Topic_7,3,84.06761370248103,0.73,1
29,Topic_2,3,84.9559924821521,0.82,1
29,Topic_3,2,66.71090905603464,0.79,1
29,Topic_7,3,40.64157867080672,0.82,1
29,Topic_8,3,76.4482067734538,0.73,0
29,Topic_2,2,58.91403563958574,0.91,1
29,Topic_2,3,65.83754715335172,0.87,1
29,Topic_5,1,77.96688783213567,0.95,1
29,Topic_8,1,86.22205603681253,0.95,1
29,Topic_3,3,76.06535919541152,0.93,1
29,Topic_4,3,82.9339349222061,0.94,1
29,Topic_1,1,43.20012854592575,0.93,1
29,Topic_3,3,59.227156072130306,0.98,1
29,Topic_0,2,58.14983903930835,0.98,1
29,Topic_0,2,50.16468420807834,0.97,1
29,Topic_6,3,55.58316363617949,1.07,1
29,Topic_6,1,63.5291998486174,0.94,1
29,Topic_3,3,66.58602833835255,0.89,1
29,Topic_8,1,90.64538702773484,1.01,1
29,Topic_6,1,62.17361953996356,1.01,1
29,Topic_2,3,63.74893539394784,0.97,1
29,Topic_2,2,28.509656033714617,1.03,1
29,Topic_7,3,41.5642132861107,1.06,1
29,Topic_6,3,64.68976486810985,1.09,1
29,Topic_0,1,81.98364576547065,0.98,1
29,Topic_6,3,70.99243622732618,0.94,1
29,Topic_8,3,67.35993234914788,1.02,1
29,Topic_2,1,60.856767608267624,1.01,1
29,Topic_0,2,66.2288374255162,0.97,1
29,Topic_9,1,28.42875741421478,1.1,1
29,Topic_7,1,67.15686521529084,0.98,1
29,Topic_2,3,39.549656131796254,1.04,1
29,Topic_8,2,49.265194480451434,1.0,1
29,Topic_5,2,67.6272833422106,0.99,1
29,Topic_4,3,63.48729927629051,1.05,1
29,Topic_7,2,56.142104330903535,0.92,1
29,Topic_2,1,56.01921901342838,1.06,1
29,Topic_1,2,45.52350493895131,1.02,1
29,Topic_2,2,50.03693484080652,0.9,1
30,Topic_9,1,80.12624225627397,0.51,0
30,Topic_0,2,60.31032761799926,0.59,1
30,Topic_2,1,54.1568580812527,0.59,1
30,Topic_7,1,54.86457547111984,0.53,0
30,Topic_9,3,72.64059028047677,0.62,1
30,Topic_1,1,33.58595345053712,0.62,1
30,Topic_4,2,36.669393992381366,0.6,0
30,Topic_1,1,34.89821488323426,0.7,0
30,Topic_2,1,90.81732660492871,0.64,0
30,Topic_0,2,70.33475929087581,0.68,1
30,Topic_5,3,94.87009958779227,0.56,1
30,Topic_9,2,51.64498357734016,0.79,1
30,Topic_4,2,59.68655585092892,0.65,1
30,Topic_8,2,58.45997087151108,0.72,0
30,Topic_8,3,65.27137162412978,0.66,1
30,Topic_9,3,61.02108403872931,0.66,0
30,Topic_9,3,70.78876474583001,0.72,1
30,Topic_9,2,72.08390752492764,0.77,0
30,Topic_8,1,80.94512239741391,0.78,1
30,Topic_4,3,59.81380170711608,0.79,1
30,Topic_9,2,83.24011390156589,0.74,1
30,Topic_7,1,39.267660460867944,0.77,1
30,Topic_0,3,58.955498200498376,0.8,1
30,Topic_2,3,66.57455557152525,0.83,1
30,Topic_3,1,70.00308517613686,0.85,1
30,Topic_8,1,56.70234444331226,0.83,0
30,Topic_7,2,81.48879177337945,0.82,0
30,Topic_9,3,51.6287047479499,0.85,1
30,Topic_1,1,63.47294855704316,0.91,0
30,Topic_8,2,53.88809839062598,0.86,1
30,Topic_9,2,48.742055727692644,0.93,1
30,Topic_7,1,42.34992256394905,0.94,1
30,Topic_9,2,81.80571145319207,0.87,1
30,Topic_3,3,59.83699294447542,0.96,1
30,Topic_7,3,47.24548775946699,1.06,1
30,Topic_6,3,69.75333590110415,0.9,1
30,Topic_6,3,81.06248910150595,0.99,1
30,Topic_7,1,54.63943355375106,0.98,1
30,Topic_0,1,40.896216771051016,0.98,1
30,Topic_4,2,61.042734355506774,1.07,1
30,Topic_6,1,30.073793003779006,1.02,1
30,Topic_5,1,63.397580281729326,1.05,1
30,Topic_2,1,62.68605797185793,1.0,1
30,Topic_2,2,76.18006136292016,0.97,1
30,Topic_8,2,59.38060969489076,0.95,1
30,Topic_1,3,52.80897429441009,1.02,1
30,Topic_1,3,69.30119997669505,1.01,1
30,Topic_2,1,57.6667579705601,1.03,1
30,Topic_3,3,61.133992341764056,0.92,1
30,Topic_3,2,57.34766586339743,0.97,1
31,Topic_7,1,51.06718814496031,0.26,1
31,Topic_9,1,47.33507326815744,0.3,0
31,Topic_4,2,50.50276494064125,0.23,0
31,Topic_2,2,104.03486853491668,0.24,1
31,Topic_7,2,69.00319448616416,0.35,0
31,Topic_8,3,79.41278024493431,0.3,0
31,Topic_4,1,93.18585956386514,0.35,0
31,Topic_5,2,48.055100320057235,0.35,0
31,Topic_0,3,59.598731316387926,0.43,1
31,Topic_3,2,34.07558871494397,0.37,1
31,Topic_3,3,57.51899036769705,0.43,0
31,Topic_0,2,45.51326050704061,0.37,0
31,Topic_9,1,66.52857205777697,0.49,0
31,Topic_2,1,78.97973971485939,0.4,0
31,Topic_2,2,77.86628782160216,0.39,0
31,Topic_4,1,73.2067529115847,0.38,1
31,Topic_7,1,63.955342306042404,0.52,1
31,Topic_3,2,79.36137636183642,0.6,0
31,Topic_3,2,102.61329589502247,0.57,1
31,Topic_0,2,69.1474361649524,0.39,0
31,Topic_0,2,70.15812782025276,0.46,1
31,Topic_3,1,87.07251548465997,0.52,1
31,Topic_0,2,50.92265646591004,0.58,1
31,Topic_9,1,76.36723638803254,0.53,0
31,Topic_8,1,90.20548375997036,0.59,1
31,Topic_3,2,71.46717330458685,0.53,0
31,Topic_1,2,47.67772715064487,0.58,1
31,Topic_2,3,96.38087384125622,0.56,1
31,Topic_8,1,55.91384975094469,0.68,1
31,Topic_3,3,76.94481823080463,0.63,1
31,Topic_8,1,45.23316755303855,0.62,0
31,Topic_7,1,62.62762423963504,0.6,0
31,Topic_5,1,68.27929721993677,0.68,1
31,Topic_9,1,67.13382653892873,0.59,1
31,Topic_5,2,53.68933154112197,0.67,0
31,Topic_1,3,44.91719978227054,0.66,1
31,Topic_0,1,93.3606716803245,0.8,0
31,Topic_6,2,48.82864567140244,0.71,1
31,Topic_2,2,78.74296085477592,0.76,1
31,Topic_8,2,63.91234751516299,0.76,1
31,Topic_8,3,82.66620292702694,0.66,1
31,Topic_7,1,69.20656283684863,0.8,0
31,Topic_0,3,62.910825995756326,0.85,0
31,Topic_5,1,47.56336229048932,0.73,1
31,Topic_8,3,46.85805409264208,0.78,1
31,Topic_0,1,60.92825029330703,0.79,1
31,Topic_7,1,38.34469894908653,0.92,1
31,Topic_6,2,69.63985097782314,0.9,1
31,Topic_5,2,40.82800289722251,0.89,1
31,Topic_9,2,43.55669512697152,0.88,0
32,Topic_9,2,68.29235922107415,0.53,0
32,Topic_5,2,68.08225392271684,0.55,1
32,Topic_3,2,75.65768992210619,0.56,0
32,Topic_4,3,44.54786602165757,0.63,0
32,Topic_8,2,35.3528960238566,0.54,1
32,Topic_5,1,27.330484017079684,0.61,1
32,Topic_7,3,76.77644899397106,0.69,0
32,Topic_7,2,37.85304537567298,0.58,0
32,Topic_4,2,81.21921927211662,0.63,0
32,Topic_4,3,70.07744456600443,0.62,0
32,Topic_7,1,43.62145956429758,0.64,0
32,Topic_4,1,60.094097342766275,0.64,1
32,Topic_5,2,45.54536547260449,0.81,1
32,Topic_0,1,58.00958667709393,0.69,0
32,Topic_5,3,44.30881476220121,0.84,0
32,Topic_3,1,56.57699130746684,0.74,0
32,Topic_6,2,69.83838206681374,0.77,1
32,Topic_5,1,81.13382340407584,0.71,1
32,Topic_9,3,71.90023985529088,0.83,1
32,Topic_1,1,50.41071274028912,0.82,1
32,Topic_7,3,59.09943687467153,0.75,0
32,Topic_6,3,82.84840060768259,0.82,1
32,Topic_2,3,62.94835166549373,0.92,1
32,Topic_3,1,43.378313126116964,0.87,1
32,Topic_1,3,73.52248164237066,0.76,1
32,Topic_9,1,55.96625707953298,0.84,1
32,Topic_9,1,75.85705153201394,0.87,1
32,Topic_0,1,61.87128149495902,0.88,1
32,Topic_9,3,52.49703274356006,0.88,0
32,Topic_6,3,71.31811170022354,0.96,1
32,Topic_0,1,28.037430039661864,0.95,1
32,Topic_7,2,24.790250381798785,0.96,1
32,Topic_6,3,66.42513075991087,0.99,1
32,Topic_8,1,64.35301836877557,0.91,1
32,Topic_1,2,57.948046428639884,1.04,1
32,Topic_5,3,65.99559809161835,0.92,1
32,Topic_5,1,41.19988656697746,1.09,1
32,Topic_7,1,61.06384800463714,0.98,1
32,Topic_5,3,72.6267116217602,0.97,1
32,Topic_9,1,77.65045489751536,0.96,1
32,Topic_1,2,48.232558914156975,0.99,1
32,Topic_9,2,73.18085120063662,1.06,1
32,Topic_4,3,37.21545328780028,0.92,1
32,Topic_3,3,40.205725373500016,1.03,1
32,Topic_5,1,26.18083682560924,0.94,1
32,Topic_2,1,72.02640846532465,0.96,1
32,Topic_9,3,50.82549394958161,1.04,1
32,Topic_4,2,47.2544505362341,1.02,1
32,Topic_6,1,79.51412269547548,1.04,1
32,Topic_4,3,81.65269349285423,1.03,1
33,Topic_7,2,78.35923129719006,0.54,0
33,Topic_5,3,69.01181573502656,0.48,0
33,Topic_2,1,81.76881985431919,0.52,0
33,Topic_8,1,57.63795204361587,0.5,1
33,Topic_4,2,59.56175391219022,0.6,1
33,Topic_8,2,58.284979814501895,0.61,0
33,Topic_7,2,90.2711607407673,0.57,0
33,Topic_3,2,30.19618032407501,0.53,1
33,Topic_6,3,60.618438764173554,0.61,0
33,Topic_0,1,60.104463351629065,0.53,1
33,Topic_6,3,57.37996589833593,0.57,1
33,Topic_8,2,70.06212738143874,0.7,1
33,Topic_0,1,63.36625811916174,0.6,1
33,Topic_4,1,43.43430233155322,0.52,1
33,Topic_4,1,66.14157795963378,0.56,0
33,Topic_1,1,57.7935247170837,0.48,1
33,Topic_4,2,56.79187248668042,0.63,1
33,Topic_6,1,64.71868475680087,0.55,1
33,Topic_1,3,62.756990594901445,0.56,0
33,Topic_7,3,61.41761479571086,0.53,1
33,Topic_9,1,48.35195483187944,0.59,1
33,Topic_2,2,67.97503175555808,0.56,1
33,Topic_9,2,45.900482562749005,0.62,0
33,Topic_7,3,64.91716610361185,0.64,0
33,Topic_3,1,70.07096057011927,0.66,0
33,Topic_2,3,63.070026568350904,0.59,0
33,Topic_9,1,60.214805970534925,0.65,0
33,Topic_9,3,54.90361488528714,0.61,1
33,Topic_6,3,64.89594833230365,0.67,1
33,Topic_8,1,31.053296522924597,0.59,0
33,Topic_2,3,16.571725322179724,0.61,0
33,Topic_6,2,65.65852753638983,0.58,1
33,Topic_9,3,75.15411880254024,0.61,0
33,Topic_2,1,48.54694100037787,0.6,0
33,Topic_6,2,49.42226963961857,0.65,1
33,Topic_3,1,57.669483987145156,0.52,0
33,Topic_1,1,34.046059042734825,0.69,1
33,Topic_8,3,71.94772441189261,0.66,0
33,Topic_1,3,47.15009173599883,0.59,0
33,Topic_6,2,57.76579057650419,0.65,0
33,Topic_8,3,58.73216536474316,0.53,1
33,Topic_0,2,78.82718682562356,0.6,1
33,Topic_9,2,61.02557348951488,0.54,0
33,Topic_9,1,66.6349246649849,0.63,1
33,Topic_3,1,69.43762636576054,0.62,0
33,Topic_1,1,57.56576329248879,0.63,0
33,Topic_1,1,69.09028708282473,0.62,1
33,Topic_9,3,65.60755717502505,0.68,0
33,Topic_0,1,84.23991093844842,0.68,1
33,Topic_6,2,72.85106132205688,0.66,1
34,Topic_9,2,56.69174464532193,0.42,0
34,Topic_5,3,31.425833189840418,0.46,0
34,Topic_0,2,51.77868149238121,0.4,1
34,Topic_6,2,41.77790796167035,0.4,0
34,Topic_8,1,88.34451638336313,0.52,0
34,Topic_0,2,89.24962561494151,0.48,1
34,Topic_7,1,75.5249916319032,0.4,0
34,Topic_0,3,65.50119611838386,0.52,0
34,Topic_3,2,58.50799342494773,0.46,1
34,Topic_7,2,59.60274557566757,0.47,0
34,Topic_0,2,79.62775734519244,0.55,0
34,Topic_1,1,44.36592617929127,0.55,0
34,Topic_1,1,72.79802317577332,0.59,1
34,Topic_6,3,67.74966668903951,0.61,1
34,Topic_7,1,55.21730466757903,0.6,1
34,Topic_0,2,67.48320291269538,0.62,1
34,Topic_4,3,62.75169864327203,0.59,0
34,Topic_2,2,70.86631057098869,0.6,1
34,Topic_5,3,63.447347323564884,0.62,1
34,Topic_5,3,49.73262404080805,0.7,0
34,Topic_3,2,42.62678479366539,0.86,1
34,Topic_2,2,24.138267685121434,0.81,1
34,Topic_7,3,75.62775915479644,0.76,1
34,Topic_4,1,52.03444574073475,0.78,0
34,Topic_6,1,56.42649487416574,0.72,1
34,Topic_9,2,53.324254595504826,0.8,1
34,Topic_8,3,77.47359386454909,0.77,1
34,Topic_3,2,63.89824852378946,0.79,1
34,Topic_6,2,52.37359327674853,0.8,1
34,Topic_0,1,62.642256778315385,0.89,1
34,Topic_5,2,66.7613551756854,0.85,1
34,Topic_3,3,55.80427066019441,0.99,1
34,Topic_4,1,45.805865524049544,0.98,1
34,Topic_3,1,90.86574120452374,0.87,1
34,Topic_2,2,72.30830254331846,0.94,1
34,Topic_4,2,42.21216337706501,0.99,1
34,Topic_9,2,43.415617474283394,0.88,1
34,Topic_9,1,46.58787841792234,1.14,1
34,Topic_8,3,45.0846740155369,1.01,1
34,Topic_5,3,52.94694991822033,0.93,1
34,Topic_3,3,33.02677890886339,1.09,1
34,Topic_6,2,62.99456941062819,0.94,1
34,Topic_1,3,74.40866855563476,1.06,1
34,Topic_8,1,55.855082997798334,0.97,1
34,Topic_8,1,49.534216441526326,1.01,1
34,Topic_8,1,62.40199554817776,0.93,1
34,Topic_9,3,78.41699981777528,0.97,1
34,Topic_4,1,67.63688992575157,0.88,1
34,Topic_2,3,80.88683912224602,0.95,1
34,Topic_7,3,59.90697462850387,0.93,1
35,Topic_7,1,26.009218587760756,0.34,1
35,Topic_3,2,61.94410558456817,0.41,0
35,Topic_6,1,77.85528043434617,0.45,1
35,Topic_9,3,41.132153518189995,0.32,0
35,Topic_2,2,58.94669457723575,0.26,1
35,Topic_6,3,56.709200455058955,0.39,1
35,Topic_0,3,57.24400087849793,0.34,0
35,Topic_9,1,67.84226306990314,0.39,0
35,Topic_4,3,66.43670197693669,0.45,0
35,Topic_0,2,69.68835630413838,0.37,0
35,Topic_6,2,73.17924615902871,0.4,0
35,Topic_2,2,33.71434357288505,0.39,0
35,Topic_0,1,51.61718836123504,0.41,1
35,Topic_7,2,63.8056007923772,0.41,1
35,Topic_0,1,84.27338941052741,0.48,1
35,Topic_4,3,61.54376085784856,0.35,0
35,Topic_5,1,45.6355222878037,0.52,0
35,Topic_3,3,54.75222384332808,0.47,0
35,Topic_2,1,57.81811423338966,0.43,0
35,Topic_1,1,43.52017555316874,0.41,1
35,Topic_7,2,64.87899789657335,0.53,0
35,Topic_1,1,59.264712442775476,0.54,1
35,Topic_4,3,67.96341471323925,0.56,0
35,Topic_5,1,77.51420922031281,0.53,0
35,Topic_3,1,39.89914664458786,0.53,1
35,Topic_3,2,78.86001993220432,0.56,0
35,Topic_2,3,65.06933331217537,0.52,1
35,Topic_8,1,75.00766301637648,0.54,0
35,Topic_0,2,58.36968425120021,0.55,0
35,Topic_0,3,49.1597195009798,0.49,0
35,Topic_0,1,94.57745788131211,0.57,0
35,Topic_4,1,61.41418940421419,0.54,1
35,Topic_6,1,69.03056135072674,0.57,1
35,Topic_4,3,66.52411557551848,0.58,0
35,Topic_1,2,52.87278199140781,0.67,0
35,Topic_6,2,74.08085424357239,0.56,0
35,Topic_5,1,68.40750357999322,0.61,0
35,Topic_6,2,67.01925633197777,0.58,0
35,Topic_1,1,36.27273876989533,0.68,0
35,Topic_0,1,51.54777779112836,0.65,1
35,Topic_0,1,76.49230537999622,0.65,1
35,Topic_5,2,47.17714796181636,0.73,1
35,Topic_9,2,57.78989660067741,0.72,1
35,Topic_2,2,52.0817174082643,0.68,0
35,Topic_4,2,62.43531841224716,0.64,1
35,Topic_1,1,49.46013382325024,0.6,1
35,Topic_2,1,62.26846608250263,0.8,1
35,Topic_8,1,49.28255863045353,0.72,0
35,Topic_1,1,79.59809376453823,0.73,0
35,Topic_9,1,74.31127653234942,0.79,1
36,Topic_8,1,67.38010365473153,0.64,1
36,Topic_5,1,47.08425491751637,0.71,1
36,Topic_1,1,72.8160300168108,0.74,1
36,Topic_7,2,64.96318982135263,0.87,1
36,Topic_5,3,69.05217062501976,0.8,1
36,Topic_0,1,72.38931233430097,0.81,1
36,Topic_6,1,85.21388434512997,0.8,1
36,Topic_8,1,74.52434999718572,0.89,1
36,Topic_4,1,48.43771795906966,0.75,1
36,Topic_2,3,80.04986036638475,0.91,1
36,Topic_9,3,64.80324866923243,0.83,1
36,Topic_6,3,50.420285411355714,0.82,1
36,Topic_8,1,58.58372606795928,0.83,1
36,Topic_6,1,66.49266830775416,0.93,0
36,Topic_1,2,61.402852446579146,0.99,1
36,Topic_7,3,50.43864130678909,0.86,1
36,Topic_6,1,61.31210630521109,0.94,1
36,Topic_8,1,49.229028245726035,0.97,1
36,Topic_8,1,84.20372196899694,0.91,1
36,Topic_6,1,28.656446442452815,0.92,1
36,Topic_4,1,66.79881751928656,0.99,1
36,Topic_4,2,74.95052061359283,1.03,1
36,Topic_9,2,54.83852957606501,1.03,1
36,Topic_5,1,61.81789057176481,0.93,1
36,Topic_8,3,72.40054461572221,0.93,1
36,Topic_3,2,78.43888413899485,0.96,1
36,Topic_5,2,42.792607334824325,1.04,1
36,Topic_2,2,80.14005164118902,0.86,1
36,Topic_4,1,77.39394434063246,0.95,1
36,Topic_0,3,44.42864224399131,1.07,1
36,Topic_9,1,93.13775950033019,1.06,1
36,Topic_5,3,72.97734825180393,1.02,1
36,Topic_3,3,72.69061287778592,1.04,1
36,Topic_3,3,66.7272818129466,0.99,1
36,Topic_9,3,46.22971407541553,1.01,1
36,Topic_1,2,73.07286579131902,1.08,1
36,Topic_5,1,50.82360540743123,0.9,1
36,Topic_6,2,42.11380869965275,1.0,1
36,Topic_5,3,51.94410688790725,1.08,1
36,Topic_6,1,73.15071279579175,0.93,1
36,Topic_7,1,52.65457244777642,1.07,1
36,Topic_1,3,57.827386848963,1.02,1
36,Topic_2,3,47.40243193829415,1.0,1
36,Topic_3,2,31.624284165427508,1.09,1
36,Topic_6,3,45.210855827967634,0.97,1
36,Topic_2,3,43.54284525556779,1.07,1
36,Topic_5,3,67.41807539108748,1.0,1
36,Topic_0,2,74.60857679989843,0.93,1
36,Topic_8,1,54.86436525512232,1.0,1
36,Topic_8,1,50.103770381190515,0.99,1
37,Topic_5,1,68.3934898930094,0.63,1
37,Topic_4,3,60.183353226227545,0.6,1
